X,Y,SITEADDRESS,CITY,ZIPCODE,PERMITSTATUS,PERMITYEAR,PROJECTNAME,PROJECTDESCRIPTION,ISSUEDDATE,TOTALPAID,SUBAREA,NEIGHBORHOODAREA,SUBTYPE,ZONING,LOTSIZE
-122.18621167200001,47.6167986190001,785 116th Ave NE,Bellevue,980045207,Issued,2021,Chick-Fil-A,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Receptacles, 1 Added or Altered Branch Circuits)",2021/02/02 08:00:00+00,208.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[OLB] Office and Limited Business,33219.0
-122.144247604,47.635297446,14719 NE 29th Pl,Bellevue,980077666,Issued,2021,Bellevue Childrens School Satellite,A Nonresidential Addition to Existing Structure Low Voltage Only Project Involving (1 Security System),2021/02/02 08:00:00+00,97.0,Bridle Trails,Bridle Trails,Nonresidential,[OLB] Office and Limited Business,
-122.12837744299999,47.628405453,2035 158th Ct NE  - Bldg D-2,Bellevue,980082409,Closed,2021,Mod Pizza,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (3 Light Fixtures, 2 Receptacles, 1 Switches, 1 Added or Altered Branch Circuits)",2021/02/02 08:00:00+00,222.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.130819206,47.584189237,3007 160th Ave SE  - Bldg A,Bellevue,98008,Closed,2021,Microsoft Bld A Cafe,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Fan, 1 Added or Altered Branch Circuits)",2021/02/03 08:00:00+00,117.0,Eastgate,Eastgate,Nonresidential,[OLB-OS] Office & Limited Business-Open Space,81540.0
-122.14692620000001,47.63143285500011,14475 NE 24th St  - Bldg A,Bellevue,980073739,Closed,2021,Infosys TI - Oakhurst Building Access Control,A Nonresidential Addition to Existing Structure Low Voltage Only Project Involving (16 Security System),2021/02/03 08:00:00+00,80.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.163739946,47.621902834,13201 NE Bellevue-Redmond Rd,Bellevue,980052326,Closed,2021,OKI Golf,"We are replacing existing that was damaged by thieves.
We are changing out 11 indoor units and OD units and 9 outdoor units. Power is there from the old
units. *Plan review waived by Chuck Murray",2021/01/29 08:00:00+00,710.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,47791.0
-122.17434152700001,47.627937266000096,1940 124th Ave NE,Bellevue,98005213,Closed,2021,1940 124TH AVE NE,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (3 Light Fixtures, 3 Added or Altered Branch Circuits)",2021/01/12 08:00:00+00,275.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,41068.0
-122.18850545,47.602230522000106,11400 SE 8th St,Bellevue,980046431,Closed,2021,Gateway 1 Rooftop,A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Added or Altered Branch Circuits),2021/02/04 08:00:00+00,222.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,402820.0
-122.12837744299999,47.628405453,2035 158th Ct NE  - Bldg D-2,Bellevue,980082409,Issued,2021,Mod Pizza,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (19 Telecommunications System),2021/02/04 08:00:00+00,68.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.152941669,47.6178365210001,840 140th Ave NE,Bellevue,98007345,Closed,2021,TECACE,A Nonresidential Alteration to Existing Structure Electrical Project Involving (Sign Circuit),2021/02/04 08:00:00+00,71.0,Wilburton/ne 8th St,Crossroads,Nonresidential,[O] Office,25797.0
-122.164978885,47.6307472680001,2320 130th Ave NE  - Bldg E,Bellevue,98005,Closed,2021,2320 130TH AVE NE - Suite 140,A Nonresidential Repair or Replacement Electrical Project Involving (4 Added or Altered Branch Circuits),2021/02/05 08:00:00+00,215.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,
-122.164978885,47.6307472680001,2320 130th Ave NE  - Bldg E,Bellevue,98005,Closed,2021,Patton property,A Nonresidential Alteration to Existing Structure Electrical Project Involving (7 Light Fixtures),2021/02/05 08:00:00+00,222.0,Bridle Trails,Bridle Trails,Nonresidential,[PO] Professional Office,
-122.190085798,47.6045000660001,11245 SE 6th St,Bellevue,98004,Closed,2021,Seattle Funding - Suite 210,"A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (2 T-Stat or HVAC Controls), **Add On 5 T-Stat or HVAC controls - Total of 7    20123272 BK",2021/02/08 08:00:00+00,52.0,Southwest Bellevue,West Bellevue,Nonresidential,[OLB] Office and Limited Business,
-122.17379900600001,47.621946188,1150 124th Ave NE,Bellevue,980052102,Closed,2021,Swire Coca Cola - Baylor Room,A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Added or Altered Branch Circuits),2021/02/09 08:00:00+00,289.0,Belred,Belred,Nonresidential,[BR-OR] Bel-Red Office/Residential,
-122.18173977100001,47.6111496440001,11911 NE 1st St,Bellevue,980053032,Closed,2021,Eastridge- Suite B312,A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Switches),2021/02/10 08:00:00+00,94.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,114170.0
-122.18414699200001,47.60570986,11624 SE 5th St,Bellevue,980053509,Closed,2021,Surrey Downs," *Plans waived by Chuck M   50KVA Transformer and 200A panel relocate. Relocating 10’, and within same area. Extension of the feeder to the transformer is required. Entering the meter to attach the longer feeder is required. No Increase in Load.",2021/02/12 08:00:00+00,562.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[PO] Professional Office,50326.0
-122.191682055,47.627950854000105,1975 112th Ave NE,Bellevue,980042942,Closed,2021,Peak Sports and Spine,A Nonresidential New Structure Low Voltage Only Project Involving (40 Telecommunications System),2021/03/03 08:00:00+00,80.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,51632.0
-122.185621565,47.6229473230001,1220 116th Ave NE,Bellevue,980043826,Closed,2021,Seattle Sperm Bank,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (2 Light Fixtures, 10 Receptacles, 3 Switches, 1 Exit Sign, 16 Added or Altered Branch Circuits)",2021/03/04 08:00:00+00,739.0,Belred,Belred,Nonresidential,[BR-MO-1] Bel-Red-Medical Office Node,25064.0
-122.186014974,47.606501242,335 116th Ave SE,Bellevue,980046437,Closed,2021,Master Builders,A Nonresidential Alteration to Existing Structure Project Installing {1-Added or Altered Branch Circuits}  for gate,2021/03/05 08:00:00+00,518.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[OLB] Office and Limited Business,57236.0
-122.185621565,47.6229473230001,1220 116th Ave NE,Bellevue,980043826,Closed,2021,Seattle Sperm Bank,"A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (1 T-Stat or HVAC Controls), 21 101777 BZ",2021/03/05 08:00:00+00,52.0,Belred,Belred,Nonresidential,[BR-MO-1] Bel-Red-Medical Office Node,25064.0
-122.15298289299999,47.619642485,1050 140th Ave NE,Bellevue,980072972,Closed,2021,ICHS Bellevue,"A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (9 Speaker Wire, 2 Security System)",2021/02/24 08:00:00+00,86.0,Wilburton/ne 8th St,Crossroads,Nonresidential,[PO] Professional Office,44281.0
-122.135142082,47.582592973000004,15375 SE 30th Pl  - Bldg 3,Bellevue,98007653,Closed,2021,Hidden Path Entertainment outside B110,A Nonresidential Alteration to Existing Structure Electrical Project Involving (Sign Circuit),2021/02/26 08:00:00+00,71.0,Eastgate,Eastgate,Nonresidential,[O] Office,
-122.189194718,47.599926076,1215 114th Ave SE,Bellevue,980046903,Issued,2021,ROGER'S HEALTH SIGN JOB#14438,A Nonresidential Alteration to Existing Structure Electrical Project Involving (Sign Circuit),2021/02/26 08:00:00+00,71.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,
-122.12872739,47.6282816360001,2002 156th Ave NE  - Bldg H,Bellevue,98007-3825,Closed,2021,Bellevue Technology Center Bdg H,A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Air Conditioner),2021/02/26 08:00:00+00,162.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.185031072,47.6271955710001,1900 116th Ave NE,Bellevue,980043013,Closed,2021,Bellevue Surgery Ctr,A Nonresidential Repair or Replacement Electrical Project Involving (1 Generator Load Bank Test),2021/03/08 08:00:00+00,71.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,34829.0
-122.171095522,47.577481031000005,12600 SE 38th St,Bellevue,98006,Closed,2021,Sterling Plaza Suite 245,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (6 Light Fixtures, 6 Added or Altered Branch Circuits)",2021/03/02 08:00:00+00,248.0,Factoria,Factoria,Nonresidential,[O] Office,147321.0
-122.191682055,47.627950854000105,1975 112th Ave NE,Bellevue,980042942,Closed,2021,Peak Sports,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (2 Small Kitchen Appliance, 2 Light Fixtures, 6 Receptacles, 10 Added or Altered Branch Circuits)",2021/02/17 08:00:00+00,455.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,51632.0
-122.171095522,47.577481031000005,12600 SE 38th St,Bellevue,98006,Issued,2021,Sage Medical fl 1,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Receptacles, 1 Added or Altered Branch Circuits)",2021/02/22 08:00:00+00,71.0,Factoria,Factoria,Nonresidential,[O] Office,147321.0
-122.185131045,47.629162922,2100 116th Ave NE,Bellevue,980043016,Closed,2021,2100 116TH AVE NE,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (30 Telecommunications System),2021/02/22 08:00:00+00,86.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,28863.0
-122.180200284,47.6129199590001,310 120th Ave NE,Bellevue,980053013,Issued,2021,CBRE Fl 2,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (18 Light Fixtures, 2 Added or Altered Branch Circuits)",2021/02/23 08:00:00+00,321.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,98168.0
-122.175101451,47.624255776999995,1501 124th Ave NE,Bellevue,980052101,Issued,2021,Sound Transit E335 120th Station (E21),A Nonresidential New Structure Low Voltage Only Project Involving (31 Security System),2021/02/24 08:00:00+00,689.0,Belred,Belred,Nonresidential,[BR-OR-1] Bel-Red-Office/Residential Node 1,
-122.182177959,47.61151985,11900 NE 1st St,Bellevue,98005303,Closed,2021,Chicago Title TI,"A Nonresidential Alteration to Existing Structure Project Installing {10-Egress Lighting, 2-Exit Sign, 28-Light Fixtures, 36-Receptacles, 26-Added or Altered Branch Circuits, 9-Office Furniture} Power and Lighting changes to existing space using existing panels and circuits  Pride Job 420221 *Plan review waived by Steve Leighton",2021/03/29 06:59:59+00,848.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,161252.0
-122.163739946,47.621902834,13201 NE Bellevue-Redmond Rd,Bellevue,980052326,Closed,2021,Meridian Building,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (10 Security System),2021/02/24 08:00:00+00,60.0,Belred,Belred,Nonresidential,[BR-ORT] Bel-Red-Office/Residential Transition,47791.0
-122.12872739,47.6282816360001,2002 156th Ave NE  - Bldg H,Bellevue,98007-3825,Closed,2021,AMD,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (2 T-Stat or HVAC Controls),2021/02/24 08:00:00+00,52.0,Crossroads,Northeast Bellevue,Nonresidential,[O] Office,
-122.17436030399999,47.582594998000005,12410 SE 32nd St,Bellevue,98005431,Issued,2021,Nuance Interiors,A Nonresidential New Structure Low Voltage Only,2021/03/09 08:00:00+00,73.0,Richards Valley,Woodridge,Nonresidential,[O] Office,750.0
-122.190124759,47.6377464380001,3006 Northup Way,Bellevue,980041407,Closed,2021,Northup Building,"A Nonresidential Repair or Replacement Project Installing {1-Elevator, 1-Feeder, 4-Light Fixtures, 1-Switches, 2-Receptacles, 1-HVAC Equipment - Inside, 1-HVAC Equipment - Outside, 1-Subpanel} Electrical upgrade to meet elevator code for elevator modernization. *plan waiver by Steve L.",2021/03/11 08:00:00+00,1069.0,North Bellevue,Northwest Bellevue,Nonresidential,[OLB] Office and Limited Business,100173.0
-122.18018874399999,47.612277933,220 120th Ave NE,Bellevue,98005,Closed,2021,Bardy DX 420219,"Tenant improvement of 1st and 2nd Floor.  Update lighting fixtures and power using existing circuits.  Plan review waiver requested and received. Connecting HVAC equipment (10) VAV units, (4) VRF Units, (1) FCU, (1) Heat Pump, (1) Exhaust Fan *plans waived by Steve L",2021/03/10 08:00:00+00,3974.0,Wilburton/ne 8th St,Wilburton,Nonresidential,[O] Office,
-122.190628749,47.601383243,11201 SE 8th St,Bellevue,98004642,Closed,2021,MJS suite 116,A Nonresidential Alteration to Existing Structure Electrical Project Involving (4 Added or Altered Branch Circuits),2021/03/10 08:00:00+00,135.0,Southwest Bellevue,West Bellevue,Nonresidential,[O] Office,219592.0
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,98005,Closed,2021,Facebook,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (9 T-Stat or HVAC Controls),2021/03/10 08:00:00+00,113.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,98005,Closed,2021,Facebook,A Nonresidential Alteration to Existing Structure Electrical Project Involving (9 Added or Altered Branch Circuits),2021/03/10 08:00:00+00,949.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.191682055,47.627950854000105,1975 112th Ave NE,Bellevue,980042942,Closed,2021,Peak Sport & Spine,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (6 T-Stat or HVAC Controls),2021/02/18 08:00:00+00,52.0,North Bellevue,Northwest Bellevue,Nonresidential,[O] Office,51632.0
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,980052101,Issued,2021,Facebook Spring District,"A Nonresidential New Structure Low Voltage Only Project Involving (11 Intercom and Communication, 71 Security System)",2021/02/18 08:00:00+00,662.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,
-122.175530474,47.6211786490001,12355 NE District Way,Bellevue,98005,Closed,2021,Block 24 Telecom,A Nonresidential Addition to Existing Structure Low Voltage Only Project Involving (46 Telecommunications System),2021/02/16 08:00:00+00,531.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,829376.0
-122.185131045,47.629162922,2100 116th Ave NE,Bellevue,980043016,Closed,2021,2129002 - Overlake Arthritis,A Nonresidential Alteration to Existing Structure  2129002 - Overlake Arthritis. Walls only permit application.  Approved by S. Leighton,2021/02/19 08:00:00+00,356.0,Belred,Belred,Nonresidential,[BR-MO] Bel-Red-Medical Office,28863.0
-122.18124272700001,47.6262208410001,1899 120th Ave NE,Bellevue,98005212,Closed,2021,Sound Transit OMFE,"Installed (9) snow Melter cabinets for heating elements on track switches and turnouts. Also installed (21) numeric signs for train control system. The numeric signs assists light rail vehicles to identify routes that are being taken within the yard, through maintenance facility, and back out to the mainline.",2021/02/25 08:00:00+00,3462.0,Belred,Belred,Nonresidential,[BR-OR-2] Bel-Red-Office/Residential Node 2,445920.0
-122.142593994,47.6262897240001,14801 NE Bellevue-Redmond Rd,Bellevue,980074207,Closed,2021,Washington Federal,A Nonresidential Alteration to Existing Structure Electrical Project Involving (1 Receptacles),2021/02/16 08:00:00+00,71.0,Crossroads,Crossroads,Nonresidential,[O] Office,21536.0
-122.147055969,47.634817058000095,14595 NE 29th Pl,Bellevue,980073629,Closed,2021,FAIRFIELD SERVER RM RECEPTACLES - Server room,"A Nonresidential Alteration to Existing Structure Electrical Project Involving (4 Receptacles, 1 Added or Altered Branch Circuits)",2021/03/18 06:59:59+00,73.0,Bridle Trails,Bridle Trails,Nonresidential,[OLB] Office and Limited Business,143818.0
-122.185570467,47.619628770000105,1048 116th Ave NE  - Bldg D,Bellevue,98004461,Issued,2021,THREE PIGS BAR-B-Q,A Nonresidential Alteration to Existing Structure Low Voltage Only Project Involving (1 Security System),2021/03/15 06:59:59+00,52.0,Belred,Belred,Nonresidential,[BR-MO-1] Bel-Red-Medical Office Node,
-122.184410233,47.634325518000004,2610 116th Ave NE,Bellevue,980051928,Closed,2021,PBI Enterprises,A Nonresidential Alteration to Existing Structure Electrical Project Involving (5 Light Fixtures),2021/03/18 06:59:59+00,135.0,Bridle Trails,Bridle Trails,Nonresidential,[OLB] Office and Limited Business,44186.0
